35.7557879682,28.980781264,0,57.9615625279,22.2058103155,0,57.9615625279,0,31.0132832752,26.9483150085,0,1
49.2300421409,42.4550529715,0,84.910007483,0,35.6800145721,39.7450376118,9.4850045292,39.7450376118,0,35.6800145721,1
35.7557879682,28.980781264,0,57.9615625279,22.2058103155,0,57.9615625279,0,31.0132832752,26.9483150085,57.9615625279,1
51.6011847632,44.1486836538,0.6774977553,88.9748908635,37.3737061003,0,0,88.9748908635,0,0,0,1
46.858819064,40.0838304273,0,80.1674734193,0,33.3087949318,46.858819064,0,42.1163317042,4.7424873598,33.3087949318,1
59.0158516578,36.734180801,15.5066510865,88.9752487518,29.9591610307,0,88.9752487518,0,0,88.9752487518,0,1
0,0,0,0,0,0,0,0,0,0,1,0
