0,0.6888564811,0.5
2.3599553916,6.2872094021,1
4.8288581968,18.786137085,3.7917131337
6.1834091104,23.3156043579,6.5505704727
7.2274170027,23.0067770438,2.7588573389
8.5,17.5388178777,2.7571416316
