0,0.0833333333,0.0519567378
2.4082711443,0.325,0.0817071773
4.8123963516,0.5833333333,0.1102766949
6.1639718076,0.7166666667,0.0352862494
7.2113391376,0.7583333333,0.0320817091
8.5,0.7583333333,0.019995796
