0,0.0056365136,0.05
2.3563376409,0.0069562827,0.0413195794
4.7154248007,0.0517241379,0.0655172414
5.9967005774,0.1534231509,0.122438918
7.0195215837,0.1873247182,0.0402614887
8.5,0.1603244432,0.0327790051
